event,$amount,$app_build_number,$app_release,$app_version,$app_version_string,$bluetooth_version,$brand,$carrier,$city,$device_id,$distinct_id_before_identity,$had_persisted_distinct_id,$has_nfc,$has_telephone,$identity_failure_reason,$insert_id,$is_reshuffled,$lib_version,$manufacturer,$model,$mp_api_endpoint,$mp_api_timestamp_ms,$mp_event_size,$os,$os_version,$partner_id,$preshuffle_distinct_id,$radio,$region,$screen_dpi,$screen_height,$screen_width,$user_id,$wifi,ab_test_name,ab_test_revision,access_level_id,activated_at,af_ad,af_ad_id,af_ad_type,af_adset,af_adset_id,af_c_id,af_channel,af_keywords,af_siteid,ai_type,app_version,aspect_ratio,auto_progress,base_plan_id,billing_issue_detected_at,c,campaign,cancellation_reason,cohort_name,coins,component_stack,consecutive_payments,cost,creation_id,creation_url,currency,current_coins,developer_id,distinct_id,download_status,duration,entry_source,environment,error,error_message,error_name,error_stack,error_status,event_datetime,expires_at,from_page,gender,impression_based,is_active,is_continue_editing,is_in_grace_period,is_lifetime,is_pro,is_refund,is_video,location,media_source,mode,model,mp_country_code,mp_lib,mp_processing_time_ms,name,net_revenue_local,net_revenue_usd,network,original_purchase_date,original_transaction_id,output_mode,page_name,page_number,paywall_id,paywall_name,paywall_revision,permission_status,photo_count,photo_type,platform,price,price_local,price_usd,proceeds_local,proceeds_usd,product_id,product_name,product_type,profile_country,profile_event_id,profile_has_access_level,profile_id,profile_ip_address,profile_total_revenue_usd,profiles_sharing_access_level,promotional_offer_id,prompt,prompt_source,prompt_text,prompt_title,purchase_date,rate_after_first_year,reason,reasons,regenerate,renewed_at,save_status,screen_type,section_id,section_name,selected_title,source,starts_at,status,store,store_country,store_offer_category,store_offer_discount_type,style_name,style_slug,subscription_expires_at,tab,tax_amount_local,tax_amount_usd,time,timestamp,to_page,transaction_id,trial_duration,variation_id,vendor_product_id,wifi,will_renew,total_pages,$bluetooth_enabled,completed_pages,result
subscription_renewed,6.99,,,,,,,,,,,,,,,7cdf8ca1-48ab-4ad2-a639-04a089194a60,,4.5.0,,,api.mixpanel.com,1774844980869,1807,,,,,,,,,,user_1165,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,8.0,,,,USD,,all_paywall_with_intro_test,user_1165,,,,Production,,,,,,2026-03-30T12:29:12,,,,,,,,,,,,,,,,,python,1774844980989,,4.893,4.893,,2026-01-23T22:44:28,170003352503315,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,6.99,6.99,4.893,4.893,,,,US,7cdf8ca1-48ab-4ad2-a639-04a089194a60,,6f33c4e7-066b-42f7-8537-285c7319f775,174.240.16.249,111.84,,,,,,,2026-03-30T12:29:12,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T12:29:12,,0.0,0.0,1774844980,,,170003494781169,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_upgrade_basic,,,,,,
subscription_renewed,10.44161161529095,,,,,,,,,,,,,,,e3ba75f4-e5d1-46d8-bc76-2f74c673b1d4,,4.5.0,,,api.mixpanel.com,1774854522650,1870,,,,,,,,,,user_1166,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,11.0,,,,USD,,all_paywall_with_intro_test,user_1166,,,,Production,,,,,,2026-03-30T15:06:54,,,,,,,,,,,,,,,,,python,1774854522707,,55.44,5.847302504562932,,2026-01-19T16:06:54,380002179785544,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,99.0,10.44161161529095,69.3,7.309128130703665,,,,SE,e3ba75f4-e5d1-46d8-bc76-2f74c673b1d4,,ab859842-d2df-47e0-b61f-418da10045b7,83.140.76.222,119.0242216598913,,,,,,,2026-03-30T15:06:54,False,,,,,,,,,,,,,app_store,SE,,,,,2026-04-06T15:06:54,,19.8,2.08832232305819,1774854522,,,380002361617015,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_upgrade_basic,,,,,,
subscription_expired,,,,,,,,,,,,,,,,28cb7967-e30d-4b23-ae14-188136b2ecb8,,4.5.0,,,api.mixpanel.com,1774858707228,1808,,,,,,,,,,user_1167,,,,,,,,,,,,,,,,,,,,,,,voluntarily_cancelled,All Users,,,,,,,USD,,all_paywall_with_intro_test,user_1167,,,,Production,,,,,,2026-03-30T08:14:58,,,,,,,,,,,,,,,,,python,1774858707351,,,,,2026-01-19T09:14:58,220002969995884,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,,,,,,,,IE,28cb7967-e30d-4b23-ae14-188136b2ecb8,,5aec825f-26d5-4dde-8ceb-b855cc258984,80.233.35.10,93.59078925426192,,,,,,,2026-03-23T08:14:58,,,,,,,,,,,,,,app_store,IE,,,,,2026-03-30T08:14:58,,,,1774858498,,,220003226527738,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_upgrade_basic,,,,,,
subscription_renewed,7.982729833201222,,,,,,,,,,,,,,,29008902-fb1f-421e-a4ba-2723de257cbf,,4.5.0,,,api.mixpanel.com,1774859542914,1926,,,,,,,,,,user_1168,,,,,,,,,,,,,,,,,,,weekly-upgrade-basic,,,,,All Users,,,7.0,,,,USD,,all_paywall_with_7999,user_1168,,,,Production,,,,,,2026-03-30T08:32:12,,,,,,,,,,,,,,,,,python,1774859559217,,251.45125,5.654433631850865,,2026-02-16T08:32:14,GPA.3394-0914-9187-06937,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,354.99,7.982729833201222,301.7415,6.785320358221038,,,,TR,29008902-fb1f-421e-a4ba-2723de257cbf,,4002cc71-a230-4d0a-b51e-cede177f4b48,188.58.3.83,56.36920894166798,,,,,,,2026-03-30T08:32:12,False,,,,,,,,,,,,,play_store,TR,,,,,2026-04-06T08:32:12,,59.16500000000001,1.330454972200204,1774859532,,,GPA.3394-0914-9187-06937..5,,bdf98b87-f6c6-4b01-a591-cb80dcff9caf,weekly_upgrade_basic,,,,,,
subscription_renewed,9.99,,,,,,,,,,,,,,,a4b664a1-dcf1-42e0-96e3-33b1fb101e27,,4.5.0,,,api.mixpanel.com,1774873028741,1838,,,,,,,,,,user_1169,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,3.0,,,,USD,,custom_with_intro,user_1169,,,,Production,,,,,,2026-03-30T20:15:58,,,,,,,,,,,,,,,,,python,1774873028787,,6.992999999999999,6.992999999999999,,2026-03-16T20:15:58,710002680804572,,,,,Custom Paywall With Intro(weekly promoted),1.0,,,,,,9.99,9.99,6.992999999999999,6.992999999999999,,,,US,a4b664a1-dcf1-42e0-96e3-33b1fb101e27,,23f3bdd0-7985-4955-9b90-2cfe80c2f3c4,69.114.26.56,61.96000000000001,,,,,,,2026-03-30T20:15:58,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T20:15:58,,0.0,0.0,1774873028,,,710002702255132,,990f906b-1b69-42ef-9cef-1ca119aef3a8,weekly_premium_intro,,,,,,
subscription_renewal_cancelled,,,,,,,,,,,,,,,,94764ec7-e603-4b64-8827-8fca864948e4,,4.5.0,,,api.mixpanel.com,1774873055785,1758,,,,,,,,,,user_1170,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,,,,,USD,,discount,user_1170,,,,Production,,,,,,2026-03-30T12:17:35,,,,,,,,,,,,,,,,,python,1774873055902,,,,,2026-03-20T14:00:47,430002939821356,,,,,Discount Paywall %50 (pet_dance_hero_img),1.0,,,,,,,,,,,,,US,94764ec7-e603-4b64-8827-8fca864948e4,,1eee9726-e387-4122-bb1f-db0110d77865,172.58.53.247,39.99,,,,,,,2026-03-20T14:00:46,,,,,,,,,,,,,,app_store,US,,,,,2027-03-20T14:00:46,,,,1774873055,,,430002939821356,,b3173347-995e-4f81-8b56-ea1994401ba2,yearly_premium,,,,,,
subscription_renewed,6.99,,,,,,,,,,,,,,,97579c88-4da6-4ff2-9bd5-82ec1bafbd5e,,4.5.0,,,api.mixpanel.com,1774874291118,1794,,,,,,,,,,user_1171,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,10.0,,,,USD,,all_paywall_with_intro_test,user_1171,,,,Production,,,,,,2026-03-30T20:37:38,,,,,,,,,,,,,,,,,python,1774874291157,,4.893,4.893,,2026-01-26T21:37:38,480003016621139,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,6.99,6.99,4.893,4.893,,,,US,97579c88-4da6-4ff2-9bd5-82ec1bafbd5e,,50a2c687-82fb-43e8-8f72-1127a968bc4a,57.138.122.190,69.9,,,,,,,2026-03-30T20:37:38,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T20:37:38,,0.0,0.0,1774874291,,,480003138135239,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_upgrade_basic,,,,,,
subscription_renewed,6.99,,,,,,,,,,,,,,,4e151ada-c43d-47ce-b21e-e1233c2e63ef,,4.5.0,,,api.mixpanel.com,1774875298817,1793,,,,,,,,,,user_1172,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,11.0,,,,USD,,all_paywall_with_intro_test,user_1172,,,,Production,,,,,,2026-03-30T20:53:50,,,,,,,,,,,,,,,,,python,1774875299218,,4.893,4.893,,2026-01-19T21:53:50,540002279422154,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,6.99,6.99,4.893,4.893,,,,US,4e151ada-c43d-47ce-b21e-e1233c2e63ef,,137c8736-d6e3-44df-a55d-5cae32449d9e,174.80.6.129,91.88,,,,,,,2026-03-30T20:53:50,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T20:53:50,,0.0,0.0,1774875298,,,540002496289752,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_upgrade_basic,,,,,,
subscription_renewal_cancelled,,,,,,,,,,,,,,,,89b815c9-d4b5-4e3a-968b-b81e3eb71053,,4.5.0,,,api.mixpanel.com,1774888081429,1797,,,,,,,,,,user_1173,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,,,,,USD,,all_paywall_with_intro_test,user_1173,,,,Production,,,,,,2026-03-30T16:28:00,,,,,,,,,,,,,,,,,python,1774888093085,,,,,2026-02-01T02:21:15,60002947094161,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,,,,,,,,US,89b815c9-d4b5-4e3a-968b-b81e3eb71053,,6b7a8b25-2c4e-4515-b4ec-1a2cbd6beb39,73.225.5.143,62.91000000000001,,,,,,,2026-03-29T01:21:15,,,,,,,,,,,,,,app_store,US,,,,,2026-04-05T01:21:15,,,,1774888080,,,60003060148227,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_upgrade_basic,,,,,,
subscription_renewed,9.99,,,,,,,,,,,,,,,7fa3cba3-b6dd-452a-bddb-2ebca8727832,,4.5.0,,,api.mixpanel.com,1774888438464,1876,,,,,,,,,,user_1174,,Intro ABC,,,,,,,,,,,,,,,,,,,,,,All Users,,,12.0,,,,USD,,all_paywall_with_intro_test,user_1174,,,,Production,,,,,,2026-03-30T16:33:54,,,,,,,,,,,,,,,,,python,1774888440911,,6.992999999999999,6.992999999999999,,2025-12-23T11:30:32,720002203437797,,,,,Standart Paywall - NonTrial With 7999 - Intro Price (type_3),1.0,,,,,,9.99,9.99,6.992999999999999,6.992999999999999,,,,US,7fa3cba3-b6dd-452a-bddb-2ebca8727832,,87781819-ad05-4a30-afcc-f901dc194e12,163.252.72.14,305.77,,,,,,,2026-03-30T16:33:54,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T16:33:54,,0.0,0.0,1774888434,,,720002461711086,,8d6e2d56-a6c7-4d76-af51-400498a489d1,weekly_premium_intro,,,,,,
non_subscription_purchase,14.99,,,,,,,,,,,,,,,5ccf1ed4-7783-48ee-984b-fab0b9b6b1d4,,4.5.0,,,api.mixpanel.com,1774888462341,1792,,,,,,,,,,user_1174,,Coin & Subs Tab D1 Test,,,,,,,,,,,,,,,,,,,,,,All Users,,,1.0,,,,USD,,upgrade_with_intro,user_1174,,,,Production,,,,,,2026-03-30T16:34:18,,,,,,,,,,,,,,,,,python,1774888464204,,10.493,10.493,,2026-03-30T16:34:18,720002461711476,,,,,Upgrade Paywall (Coins Prompted),1.0,,,,,,14.99,14.99,10.493,10.493,,,,US,5ccf1ed4-7783-48ee-984b-fab0b9b6b1d4,,87781819-ad05-4a30-afcc-f901dc194e12,163.252.72.14,320.76,,,,,,,2026-03-30T16:34:18,False,,,,,,,,,,,,,app_store,US,,,,,,,0.0,0.0,1774888458,,,720002461711476,,07112791-1379-4858-b1ca-55ce085a931c,coin_pack_250,,,,,,
subscription_renewed,7.062393641669154,,,,,,,,,,,,,,,02d9eaa6-9364-4285-9928-ffe15447b1ca,,4.5.0,,,api.mixpanel.com,1774889452961,1894,,,,,,,,,,user_1175,,,,,,,,,,,,,,,,,,,weekly-upgrade-basic,,,,,All Users,,,4.0,,,,USD,,all_paywall_with_7999,user_1175,,,,Production,,,,,,2026-03-30T16:50:51,,,,,,,,,,,,,,,,,python,1774889471018,,31.4415,6.003034595418781,,2026-01-27T14:53:46,GPA.3354-9823-3903-10186,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,36.99,7.062393641669154,31.4415,6.003034595418781,,,,BR,02d9eaa6-9364-4285-9928-ffe15447b1ca,,32bab52d-91f1-4bba-88c3-ad65d7b7f6d6,187.72.26.90,28.36216342416508,,,,,,,2026-03-30T16:50:51,False,,,,,,,,,,,,,play_store,BR,,,,,2026-04-06T16:50:51,,0.0,0.0,1774889451,,,GPA.3354-9823-3903-10186..2,,bdf98b87-f6c6-4b01-a591-cb80dcff9caf,weekly_upgrade_basic,,,,,,
subscription_expired,,,,,,,,,,,,,,,,10a75bbf-dba1-4e97-a442-603b54d6d3ff,,4.5.0,,,api.mixpanel.com,1774912018885,1781,,,,,,,,,,user_1176,,,,,,,,,,,,,,,,,,,,,,,voluntarily_cancelled,All Users,,,,,,,USD,,custom_with_intro,user_1176,,,,Production,,,,,,2026-03-30T23:06:55,,,,,,,,,,,,,,,,,python,1774912019026,,,,,2026-03-23T23:06:57,190003293419176,,,,,Custom Paywall With Intro(weekly promoted),1.0,,,,,,,,,,,,,US,10a75bbf-dba1-4e97-a442-603b54d6d3ff,,38527c79-3004-463b-9799-474dae415689,65.26.74.242,6.99,,,,,,,2026-03-23T23:06:55,,,,,,,,,,,,,,app_store,US,,,,,2026-03-30T23:06:55,,,,1774912015,,,190003293419176,,990f906b-1b69-42ef-9cef-1ca119aef3a8,weekly_premium_intro,,,,,,
subscription_expired,,,,,,,,,,,,,,,,3a1671d9-9b0e-45cf-a731-a5c33c8bb6ec,,4.5.0,,,api.mixpanel.com,1774913748258,1783,,,,,,,,,,user_1177,,,,,,,,,,,,,,,,,,,,,,,voluntarily_cancelled,All Users,,,,,,,USD,,custom_with_intro,user_1177,,,,Production,,,,,,2026-03-30T23:35:13,,,,,,,,,,,,,,,,,python,1774913774229,,,,,2026-03-23T23:35:16,410003117247137,,,,,Custom Paywall With Intro(weekly promoted),1.0,,,,,,,,,,,,,US,3a1671d9-9b0e-45cf-a731-a5c33c8bb6ec,,30467029-dcb7-41db-b70c-5be3b9dcebc3,47.157.190.141,6.99,,,,,,,2026-03-23T23:35:13,,,,,,,,,,,,,,app_store,US,,,,,2026-03-30T23:35:13,,,,1774913713,,,410003117247137,,990f906b-1b69-42ef-9cef-1ca119aef3a8,weekly_premium_intro,,,,,,
subscription_renewed,6.840952309865694,,,,,,,,,,,,,,,c2388e33-0aed-4a94-8ae5-7a8ccae9cede,,4.5.0,,,api.mixpanel.com,1774830903342,1909,,,,,,,,,,user_1178,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,10.0,,,,USD,,all_paywall_with_intro_test,user_1178,,,,Production,,,,,,2026-03-30T00:34:51,,,,,,,,,,,,,,,,,python,1774830903489,,6.357272727272727,4.35333328809635,,2026-01-21T02:15:55,90002903132254,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,9.99,6.840952309865694,6.992999999999999,4.788666616905985,,,,AU,c2388e33-0aed-4a94-8ae5-7a8ccae9cede,,90538d79-8b55-4d69-9857-2d85317e5178,120.147.73.100,69.93219345684943,,,,,,,2026-03-30T00:34:51,False,,,,,,,,,,,,,app_store,AU,,,,,2026-04-06T00:34:51,,0.9081818181818182,0.6219047554423358,1774830891,,,90003160026995,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_upgrade_basic,,,,,,
subscription_renewed,6.99,,,,,,,,,,,,,,,afda7c86-a94a-401e-9704-a8a9a2dca8f9,,4.5.0,,,api.mixpanel.com,1774854894686,1804,,,,,,,,,,user_1179,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,6.0,,,,USD,,all_paywall_with_intro_test,user_1179,,,,Production,,,,,,2026-03-30T07:14:44,,,,,,,,,,,,,,,,,python,1774854894728,,4.893,4.893,,2026-01-19T13:59:17,510002361006995,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,6.99,6.99,4.893,4.893,,,,US,afda7c86-a94a-401e-9704-a8a9a2dca8f9,,726eabc6-820d-48df-8b20-158ea628778c,136.41.3.29,41.94,,,,,,,2026-03-30T07:14:44,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T07:14:44,,0.0,0.0,1774854884,,,510002592556223,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_upgrade_basic,,,,,,
subscription_renewed,9.99,,,,,,,,,,,,,,,5371e710-7b59-4d06-b2dc-416a49d1e639,,4.5.0,,,api.mixpanel.com,1774860906484,1859,,,,,,,,,,user_1180,,59 vs 79 cross test child-0,,,,,,,,,,,,,,,,,,,,,,All Users,,,6.0,,,,USD,,custom_with_intro,user_1180,,,,Production,,,,,,2026-03-30T16:54:40,,,,,,,,,,,,,,,,,python,1774860906520,,6.992999999999999,6.992999999999999,,2026-02-23T17:54:40,410003063154083,,,,,Custom Paywall 59.99 (yearly promoted),1.0,,,,,,9.99,9.99,6.992999999999999,6.992999999999999,,,,PR,5371e710-7b59-4d06-b2dc-416a49d1e639,,b48afdfb-fbd3-4b18-8716-1fd09eef88ae,66.50.50.76,56.94,,,,,,,2026-03-30T16:54:40,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T16:54:40,,0.0,0.0,1774860906,,,410003129053255,,92cebd09-c9cc-42ac-952a-318d3e9e7dbf,weekly_premium_intro,,,,,,
subscription_renewed,9.99,,,,,,,,,,,,,,,fd2a62bb-be72-4e68-8e6a-1bf5ebeca6fd,,4.5.0,,,api.mixpanel.com,1774862368104,1857,,,,,,,,,,user_1181,,Weekly or Yearly promoted test,,,,,,,,,,,,,,,,,,,,,,All Users,,,3.0,,,,USD,,custom_with_intro,user_1181,,,,Production,,,,,,2026-03-30T17:18:33,,,,,,,,,,,,,,,,,python,1774862369101,,6.992999999999999,6.992999999999999,,2026-03-16T17:18:33,330002842747569,,,,,Custom Paywall With Intro(yearly promoted),1.0,,,,,,9.99,9.99,6.992999999999999,6.992999999999999,,,,US,fd2a62bb-be72-4e68-8e6a-1bf5ebeca6fd,,af783e19-f7f2-46b3-98c4-b255e281f6c2,174.195.198.112,26.97,,,,,,,2026-03-30T17:18:33,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T17:18:33,,0.0,0.0,1774862368,,,330002866331720,,f68dc772-df28-49d0-9874-128cd975680d,weekly_premium_intro,,,,,,
subscription_renewed,9.99,,,,,,,,,,,,,,,6c5cc806-8f37-4242-9295-b92e7852d9af,,4.5.0,,,api.mixpanel.com,1774866445238,1866,,,,,,,,,,user_1182,,59 vs 79 cross test child-0,,,,,,,,,,,,,,,,,,,,,,All Users,,,5.0,,,,USD,,custom_with_intro,user_1182,,,,Production,,,,,,2026-03-30T18:26:08,,,,,,,,,,,,,,,,,python,1774866445308,,6.992999999999999,6.992999999999999,,2026-02-20T07:04:30,220003164512608,,,,,Custom Paywall With Intro(yearly promoted),1.0,,,,,,9.99,9.99,6.992999999999999,6.992999999999999,,,,US,6c5cc806-8f37-4242-9295-b92e7852d9af,,d19cf039-86da-4055-8265-dc7f7694cb57,107.115.224.19,61.94,,,,,,,2026-03-30T18:26:08,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T18:26:08,,0.0,0.0,1774866445,,,220003240957643,,594f025f-fb74-4e9e-b796-a65a2be55d2a,weekly_premium_intro,,,,,,
subscription_expired,,,,,,,,,,,,,,,,2614858f-4dfc-4e72-991f-832d82c9131c,,4.5.0,,,api.mixpanel.com,1774871193735,1823,,,,,,,,,,user_1183,,Weekly or Yearly promoted test,,,,,,,,,,,,,,,,,,,,,voluntarily_cancelled,All Users,,,,,,,USD,,custom_with_intro,user_1183,,,,Production,,,,,,2026-03-30T11:43:20,,,,,,,,,,,,,,,,,python,1774871193779,,,,,2026-02-03T10:14:32,730002343496098,,,,,Custom Paywall With Intro(yearly promoted),1.0,,,,,,,,,,,,,RO,2614858f-4dfc-4e72-991f-832d82c9131c,,61cb4f73-5301-4a08-a289-088d848f4c45,86.124.90.212,77.88057675369049,,,,,,,2026-03-23T11:43:20,,,,,,,,,,,,,,app_store,RO,,,,,2026-03-30T11:43:20,,,,1774871000,,,730002420064571,,f68dc772-df28-49d0-9874-128cd975680d,weekly_premium_intro,,,,,,
subscription_renewed,6.99,,,,,,,,,,,,,,,f1ccf0a4-308a-4c96-8ad3-b9f279980ede,,4.5.0,,,api.mixpanel.com,1774882355758,1881,,,,,,,,,,user_1184,,,,,,,,,,,,,,,,,,,weekly-upgrade-basic,,,,,All Users,,,10.0,,,,USD,,all_paywall_with_7999,user_1184,,,,Production,,,,,,2026-03-30T14:52:23,,,,,,,,,,,,,,,,,python,1774882365899,,5.9415,5.9415,,2026-01-26T14:52:26,GPA.3330-0116-2174-02236,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,6.99,6.99,5.9415,5.9415,,,,US,f1ccf0a4-308a-4c96-8ad3-b9f279980ede,,f45474c8-7fe4-4f2f-beb4-6b286ff15d1b,174.212.203.142,69.9,,,,,,,2026-03-30T14:52:23,False,,,,,,,,,,,,,play_store,US,,,,,2026-04-06T14:52:23,,0.0,0.0,1774882343,,,GPA.3330-0116-2174-02236..8,,bdf98b87-f6c6-4b01-a591-cb80dcff9caf,weekly_upgrade_basic,,,,,,
subscription_renewal_cancelled,,,,,,,,,,,,,,,,ae74691a-3aa9-4b97-a6b0-498ec1cad534,,4.5.0,,,api.mixpanel.com,1774893050893,1789,,,,,,,,,,user_1185,,,,,,,,,,,,,,,,,,,yearly-premium,,,,,All Users,,,,,,,USD,,discount,user_1185,,,,Production,,,,,,2026-03-30T17:50:49,,,,,,,,,,,,,,,,,python,1774893052031,,,,,2026-01-20T20:35:54,GPA.3381-9624-3664-20043,,,,,Discount Paywall %50 (pet_dance_hero_img),1.0,,,,,,,,,,,,,US,ae74691a-3aa9-4b97-a6b0-498ec1cad534,,059f645e-1f9c-41c2-ac27-a4a415c3423d,209.206.86.33,64.98,,,,,,,2026-01-20T20:35:54,,,,,,,,,,,,,,play_store,US,,,,,2027-01-20T20:35:51,,,,1774893049,,,GPA.3381-9624-3664-20043,,b3173347-995e-4f81-8b56-ea1994401ba2,yearly_premium,,,,,,
subscription_expired,,,,,,,,,,,,,,,,98c1e62d-606a-43a1-8eb2-0402b26ed828,,4.5.0,,,api.mixpanel.com,1774912988670,1784,,,,,,,,,,user_1186,,,,,,,,,,,,,,,,,,,,,,,voluntarily_cancelled,All Users,,,,,,,USD,,custom_with_intro,user_1186,,,,Production,,,,,,2026-03-30T23:23:00,,,,,,,,,,,,,,,,,python,1774912988774,,,,,2026-03-16T23:23:00,210002841563150,,,,,Custom Paywall With Intro(weekly promoted),1.0,,,,,,,,,,,,,US,98c1e62d-606a-43a1-8eb2-0402b26ed828,,583859f9-887d-4849-b84e-4f1e47bf7659,174.219.105.34,56.96,,,,,,,2026-03-23T23:23:00,,,,,,,,,,,,,,app_store,US,,,,,2026-03-30T23:23:00,,,,1774912980,,,210002853999064,,990f906b-1b69-42ef-9cef-1ca119aef3a8,weekly_premium_intro,,,,,,
subscription_renewed,6.99,,,,,,,,,,,,,,,c4fefc06-d1ea-4d11-acae-c3f722493dd2,,4.5.0,,,api.mixpanel.com,1774830080766,1879,,,,,,,,,,user_1187,,,,,,,,,,,,,,,,,,,weekly-upgrade-basic,,,,,All Users,,,10.0,,,,USD,,all_paywall_with_7999,user_1187,,,,Production,,,,,,2026-03-30T00:21:09,,,,,,,,,,,,,,,,,python,1774830081874,,5.9415,5.9415,,2026-01-26T00:21:13,GPA.3398-1237-4078-77644,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,6.99,6.99,5.9415,5.9415,,,,US,c4fefc06-d1ea-4d11-acae-c3f722493dd2,,924a3427-8238-4796-9b35-cc47431fedb1,174.167.40.28,69.9,,,,,,,2026-03-30T00:21:09,False,,,,,,,,,,,,,play_store,US,,,,,2026-04-06T00:21:09,,0.0,0.0,1774830069,,,GPA.3398-1237-4078-77644..8,,bdf98b87-f6c6-4b01-a591-cb80dcff9caf,weekly_upgrade_basic,,,,,,
subscription_renewal_cancelled,,,,,,,,,,,,,,,,db016d4e-d31e-4599-a5cd-cbfd89a05667,,4.5.0,,,api.mixpanel.com,1774848535581,1801,,,,,,,,,,user_1188,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,,,,,USD,,all_paywall_with_intro_test,user_1188,,,,Production,,,,,,2026-03-30T05:28:54,,,,,,,,,,,,,,,,,python,1774848535648,,,,,2026-01-28T09:23:39,510002494232376,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,,,,,,,,US,db016d4e-d31e-4599-a5cd-cbfd89a05667,,937b7b9e-fe01-4d19-a62f-af413a41d2e6,172.59.182.103,87.89999999999999,,,,,,,2026-03-25T08:23:39,,,,,,,,,,,,,,app_store,US,,,,,2026-04-01T08:23:39,,,,1774848534,,,510002584001648,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_upgrade_basic,,,,,,
subscription_renewal_cancelled,,,,,,,,,,,,,,,,809d0322-1880-4f5d-9997-17efd3cf5bdc,,4.5.0,,,api.mixpanel.com,1774848634145,1785,,,,,,,,,,user_1189,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,,,,,USD,,custom_with_intro,user_1189,,,,Production,,,,,,2026-03-30T05:30:33,,,,,,,,,,,,,,,,,python,1774848634905,,,,,2026-03-29T19:00:54,90003159656865,,,,,Custom Paywall With Intro(weekly promoted),1.0,,,,,,,,,,,,,PL,809d0322-1880-4f5d-9997-17efd3cf5bdc,,d05a2435-8181-4089-b33c-c8f2970bbb32,88.220.189.61,26.85649049761601,,,,,,,2026-03-29T19:00:52,,,,,,,,,,,,,,app_store,PL,,,,,2026-04-05T19:00:52,,,,1774848633,,,90003159656865,,990f906b-1b69-42ef-9cef-1ca119aef3a8,weekly_premium_intro,,,,,,
subscription_renewed,9.99,,,,,,,,,,,,,,,bdec6a87-367f-4b48-a5ce-62d94877a360,,4.5.0,,,api.mixpanel.com,1774852657798,1856,,,,,,,,,,user_1190,,Weekly or Yearly promoted test,,,,,,,,,,,,,,,,,,,,,,All Users,,,6.0,,,,USD,,custom_with_intro,user_1190,,,,Production,,,,,,2026-03-30T14:37:28,,,,,,,,,,,,,,,,,python,1774852657887,,6.992999999999999,6.992999999999999,,2026-02-05T21:01:36,720002375297393,,,,,Custom Paywall With Intro(yearly promoted),1.0,,,,,,9.99,9.99,6.992999999999999,6.992999999999999,,,,US,bdec6a87-367f-4b48-a5ce-62d94877a360,,7ec33b32-bdeb-44dc-a34d-b1db58bb1ae4,73.195.181.119,71.93,,,,,,,2026-03-30T14:37:28,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T14:37:28,,0.0,0.0,1774852657,,,720002461032030,,f68dc772-df28-49d0-9874-128cd975680d,weekly_premium_intro,,,,,,
